OBJECTID,NUMERO_ORDINE,TECNICO,DATA_PRELIVEO,SPECIE,LATITUDINE,LONGITUDINE,CULTIVAR,RISULTATO,COMUNE
"13,709","1,634",RNL,11/25/2013 00:00:00,MALVA,40.53027778,17.07222222,****,NEGATIVO,MASSAFRA
"13,710","1,635",RNL,11/25/2013 00:00:00,OLIVO,40.53000000,17.05444444,****,NEGATIVO,PALAGIANO
"13,712","1,637",RNL,11/25/2013 00:00:00,MALVA,40.53000000,17.05444444,****,NEGATIVO,PALAGIANO
"13,713","1,546",FDL PRS,11/25/2013 00:00:00,MALVA,40.49416667,17.32527778,****,NEGATIVO,TARANTO
"13,714","1,547",FDL PRS,11/25/2013 00:00:00,SORGHETTO,40.50138889,17.30527778,****,NEGATIVO,TARANTO
"13,715","1,548",FDL PRS,11/25/2013 00:00:00,QUERCUS,40.45472222,17.38888889,****,NEGATIVO,SAN GIORGIO IONICO
"13,716","1,549",FDL PRS,11/25/2013 00:00:00,OLIVO,40.43972222,17.39777778,****,NEGATIVO,ROCCAFORZATA
"13,717","1,550",FDL PRS,11/25/2013 00:00:00,OLIVO,40.43333333,17.39138889,****,NEGATIVO,ROCCAFORZATA
"13,718","1,551",FDL PRS,11/25/2013 00:00:00,OLIVO,40.42277778,17.38500000,****,NEGATIVO,FAGGIANO
"13,719","1,552",FDL PRS,11/25/2013 00:00:00,SORGHETTO,40.42277778,17.38500000,****,NEGATIVO,FAGGIANO
"13,721","1,554",FDL PRS,11/25/2013 00:00:00,MALVA,40.42277778,17.38500000,****,NEGATIVO,FAGGIANO
"13,722","1,555",FDL PRS,11/25/2013 00:00:00,MALVA,40.40194444,17.39750000,****,NEGATIVO,FAGGIANO
"13,723","1,556",FDL PRS,11/25/2013 00:00:00,OLIVO,40.40194444,17.39750000,****,NEGATIVO,FAGGIANO
"12,893","1,996",DIA PIS,11/27/2013 00:00:00,SORGHETTO,40.70388889,17.53638889,****,NEGATIVO,OSTUNI
"12,894","1,997",DIA PIS,11/27/2013 00:00:00,MANDORLO,40.70000000,17.48944444,****,NEGATIVO,OSTUNI
"12,895","1,998",DIA PIS,11/27/2013 00:00:00,OLIVO,40.70000000,17.48944444,****,NEGATIVO,OSTUNI
"12,896","1,999",DIA PIS,11/27/2013 00:00:00,MALVA,40.70000000,17.48944444,****,NEGATIVO,OSTUNI
"12,897","2,000",DIA PIS,11/27/2013 00:00:00,OLIVO,40.69055556,17.47250000,****,NEGATIVO,CEGLIE MESSAPICA
"12,898","2,001",DIA PIS,11/27/2013 00:00:00,QUERCUS,40.69388889,17.46444444,****,NEGATIVO,CEGLIE MESSAPICA
"12,900","2,003",DIA PIS,11/27/2013 00:00:00,MALVA,40.69388889,17.46444444,****,NEGATIVO,CEGLIE MESSAPICA
"12,901","2,004",DIA PIS,11/27/2013 00:00:00,OLEANDRO,40.69611111,17.45138889,****,NEGATIVO,CEGLIE MESSAPICA
"12,902","2,005",DIA PIS,11/27/2013 00:00:00,QUERCUS,40.70138889,17.41972222,****,NEGATIVO,OSTUNI
"12,903","2,006",DIA PIS,11/27/2013 00:00:00,OLIVO,40.70138889,17.41972222,****,NEGATIVO,OSTUNI
"12,904","2,007",DIA PIS,11/27/2013 00:00:00,MANDORLO,40.71194444,17.42222222,****,NEGATIVO,OSTUNI
"12,905","2,008",DIA PIS,11/27/2013 00:00:00,OLEANDRO,40.71194444,17.42222222,****,NEGATIVO,OSTUNI
"12,906","2,009",DIA PIS,11/27/2013 00:00:00,MALVA,40.72000000,17.42638889,****,NEGATIVO,OSTUNI
"12,907","1,147",SPN SCH,11/22/2013 00:00:00,MALVA,40.64527778,17.01888889,****,NEGATIVO,MOTTOLA
"12,908","1,149",SPN SCH,11/22/2013 00:00:00,SORGHETTO,40.64527778,17.01888889,****,NEGATIVO,MOTTOLA
"12,909","1,150",SPN SCH,11/22/2013 00:00:00,SORGHETTO,40.65861111,16.99305556,****,NEGATIVO,MOTTOLA
"12,910","1,151",SPN SCH,11/22/2013 00:00:00,OLIVO,40.65861111,16.99305556,****,NEGATIVO,MOTTOLA
"12,912","1,183",SPN SCH,11/22/2013 00:00:00,OLIVO,40.70111111,16.99388889,****,NEGATIVO,MOTTOLA
"12,913","1,418",CVL,11/25/2013 00:00:00,MALVA,40.65166667,17.70000000,****,NEGATIVO,SAN VITO DEI NORMANNI
"12,914","1,419",CVL,11/25/2013 00:00:00,OLIVO,40.65305556,17.70472222,****,NEGATIVO,SAN VITO DEI NORMANNI
"12,915","1,420",CVL,11/25/2013 00:00:00,MANDORLO,40.65305556,17.70472222,****,NEGATIVO,SAN VITO DEI NORMANNI
"12,916","1,421",CVL,11/25/2013 00:00:00,MALVA,40.65305556,17.70472222,****,NEGATIVO,SAN VITO DEI NORMANNI
"12,917",790,MZZ MLE,11/22/2013 00:00:00,QUERCUS,40.32833333,17.76750000,****,NEGATIVO,AVETRANA
"12,919",792,MZZ MLE,11/22/2013 00:00:00,OLIVO,40.33500000,17.75444444,****,NEGATIVO,AVETRANA
"12,920",793,MZZ MLE,11/22/2013 00:00:00,QUERCUS,40.33500000,17.75444444,****,NEGATIVO,AVETRANA
"12,921",794,MZZ MLE,11/22/2013 00:00:00,MALVA,40.33500000,17.75444444,****,NEGATIVO,AVETRANA
"12,922",795,MZZ MLE,11/22/2013 00:00:00,QUERCUS,40.32916667,17.75083333,****,NEGATIVO,AVETRANA
"12,923",796,MZZ MLE,11/22/2013 00:00:00,MALVA,40.32916667,17.75083333,****,NEGATIVO,AVETRANA
"12,924",797,MZZ MLE,11/22/2013 00:00:00,OLIVO,40.32916667,17.75083333,****,NEGATIVO,AVETRANA
"12,925",798,MZZ MLE,11/22/2013 00:00:00,MALVA,40.33722222,17.77083333,****,NEGATIVO,AVETRANA
"13,392","2,839",DLM PIZ,12/05/2013 00:00:00,OLIVO,39.89305556,18.39305556,OGLIAROLA,NEGATIVO,CORSANO
"13,393","2,840",DLM PIZ,12/05/2013 00:00:00,OLIVO,39.88861111,18.37916667,CELLINA,NEGATIVO,CORSANO
"13,394","2,841",DLM PIZ,12/05/2013 00:00:00,OLIVO,39.89277778,18.38888889,OGLIAROLA,NEGATIVO,CORSANO
"13,395","2,842",DLM PIZ,12/05/2013 00:00:00,OLIVO,39.88583333,18.38888889,OGLIAROLA,NEGATIVO,CORSANO
"13,396","2,013",DIA PIS,11/27/2013 00:00:00,OLIVO,40.76333333,17.42166667,****,NEGATIVO,CISTERNINO
"13,397","2,014",DIA PIS,11/27/2013 00:00:00,MALVA,40.76333333,17.42166667,****,NEGATIVO,CISTERNINO
"13,398","2,015",DIA PIS,11/27/2013 00:00:00,QUERCUS,40.76333333,17.42166667,****,NEGATIVO,CISTERNINO
"13,400","2,017",DIA PIS,11/27/2013 00:00:00,OLEANDRO,40.76305556,17.40666667,****,NEGATIVO,CISTERNINO
"13,401","2,018",DIA PIS,11/27/2013 00:00:00,OLIVO,40.76305556,17.40666667,****,NEGATIVO,CISTERNINO
"13,402","2,019",DIA PIS,11/27/2013 00:00:00,MALVA,40.76305556,17.40666667,****,NEGATIVO,CISTERNINO
"13,403","2,020",DIA PIS,11/27/2013 00:00:00,QUERCUS,40.76611111,17.44444444,****,NEGATIVO,CISTERNINO
"13,404","2,021",DIA PIS,11/27/2013 00:00:00,SORGHETTO,40.76833333,17.43694444,****,NEGATIVO,CISTERNINO
"13,405","2,022",DIA PIS,11/27/2013 00:00:00,OLIVO,40.76833333,17.43694444,****,NEGATIVO,CISTERNINO
"13,406","2,023",DIA PIS,11/27/2013 00:00:00,OLIVO,40.77833333,17.43222222,****,NEGATIVO,FASANO
"13,407","2,024",DIA PIS,11/27/2013 00:00:00,MANDORLO,40.77833333,17.43222222,****,NEGATIVO,FASANO
"13,408","2,025",DIA PIS,11/27/2013 00:00:00,SORGHETTO,40.77833333,17.43222222,****,NEGATIVO,FASANO
"13,409","2,026",DIA PIS,11/27/2013 00:00:00,SORGHETTO,40.79250000,17.41444444,****,NEGATIVO,CISTERNINO
"13,411","2,028",DIA PIS,11/27/2013 00:00:00,OLIVO,40.80305556,17.39583333,****,NEGATIVO,FASANO
"13,412","2,029",DIA PIS,11/27/2013 00:00:00,MALVA,40.80388889,17.45527778,****,NEGATIVO,FASANO
"13,413","2,030",RNL ,11/27/2013 00:00:00,OLIVO,40.48416667,16.83888889,****,NEGATIVO,GINOSA
"13,414","2,031",RNL ,11/27/2013 00:00:00,MALVA,40.48416667,16.83888889,****,NEGATIVO,GINOSA
"13,415","2,032",RNL ,11/27/2013 00:00:00,SORGHETTO,40.48416667,16.83888889,****,NEGATIVO,GINOSA
"13,416","2,033",RNL ,11/27/2013 00:00:00,OLIVO,40.50055556,16.82583333,****,NEGATIVO,GINOSA
"13,417","2,034",RNL ,11/27/2013 00:00:00,OLEANDRO,40.50055556,16.82583333,****,NEGATIVO,GINOSA
"13,418","2,035",RNL ,11/27/2013 00:00:00,MALVA,40.50055556,16.82583333,****,NEGATIVO,GINOSA
"13,419","2,036",RNL ,11/27/2013 00:00:00,SORGHETTO,40.50055556,16.82583333,****,NEGATIVO,GINOSA
"13,420","2,037",RNL ,11/27/2013 00:00:00,OLIVO,40.51527778,16.81583333,****,NEGATIVO,GINOSA
"13,421","2,038",RNL ,11/27/2013 00:00:00,MALVA,40.51527778,16.81583333,****,NEGATIVO,GINOSA
"13,422","2,039",RNL ,11/27/2013 00:00:00,SORGHETTO,40.51527778,16.81583333,****,NEGATIVO,GINOSA
"13,423","2,040",RNL ,11/27/2013 00:00:00,OLIVO,40.52972222,16.80250000,****,NEGATIVO,GINOSA
"14,416","3,708",CAGNARG,02/11/2014 00:00:00,OLIVO,40.45638889,17.95722222,****,NEGATIVO,CAMPI SALENTINA
"14,417","3,709",CAGNARG,02/11/2014 00:00:00,OLEANDRO,40.45638889,17.95722222,****,NEGATIVO,CAMPI SALENTINA
"14,418","3,710",CAGNARG,02/11/2014 00:00:00,OLIVO,40.46333333,18.01833333,****,NEGATIVO,SAN PIETRO VERNOTICO
"14,419","3,711",CAGNARG,02/11/2014 00:00:00,OLEANDRO,40.46333333,18.01833333,****,NEGATIVO,SAN PIETRO VERNOTICO
"14,420","3,712",CAGNARG,02/11/2014 00:00:00,OLIVO,40.46416667,18.02027778,****,NEGATIVO,SQUINZANO
"14,421","3,713",CAGNARG,02/11/2014 00:00:00,MANDORLO,40.46416667,18.02027778,****,NEGATIVO,SQUINZANO
"14,423","3,715",MLE,02/12/2014 00:00:00,MALVA,40.01111111,18.03250000,****,NEGATIVO,GALLIPOLI
"14,424","3,716",MLE,02/12/2014 00:00:00,MALVA,40.00583333,18.02583333,****,NEGATIVO,GALLIPOLI
"14,425","3,717",MLE,02/12/2014 00:00:00,OLIVO,40.00333333,18.02361111,****,NEGATIVO,GALLIPOLI
"14,426","3,718",MLE,02/12/2014 00:00:00,OLEANDRO,40.00222222,18.02277778,****,NEGATIVO,GALLIPOLI
"14,427","3,719",MLE,02/12/2014 00:00:00,OLEANDRO,39.99944444,18.02500000,****,NEGATIVO,GALLIPOLI
"14,428","3,720",MLE,02/12/2014 00:00:00,OLIVO,40.00111111,18.02916667,****,NEGATIVO,GALLIPOLI
"14,429","3,721",MLE,02/12/2014 00:00:00,OLEANDRO,40.00111111,18.03000000,****,NEGATIVO,GALLIPOLI
"14,430","3,722",MLE,02/12/2014 00:00:00,MALVA,40.00138889,18.03000000,****,NEGATIVO,GALLIPOLI
"14,431","3,156",ARG VIN,12/09/2013 00:00:00,OLIVO,40.38444444,18.01722222,CELLINA,NEGATIVO,CAMPI SALENTINA
"14,433","3,158",ARG VIN,12/09/2013 00:00:00,OLIVO,40.38222222,18.02833333,CELLINA,NEGATIVO,CAMPI SALENTINA
"14,434","3,159",ARG VIN,12/09/2013 00:00:00,OLIVO,40.37972222,18.03277778,CELLINA,NEGATIVO,NOVOLI
"14,435","3,160",ARG VIN,12/09/2013 00:00:00,OLIVO,40.38777778,18.03666667,OGLIAROLA,NEGATIVO,CAMPI SALENTINA
"14,436","3,161",ARG VIN,12/09/2013 00:00:00,OLIVO,40.39166667,18.03194444,CELLINA,NEGATIVO,CAMPI SALENTINA
"14,437","3,162",DLM MZZ,12/09/2013 00:00:00,OLIVO,40.28111111,17.95222222,CELLINA,NEGATIVO,LEVERANO
"14,438","3,163",DLM MZZ,12/09/2013 00:00:00,OLIVO,40.28000000,17.94500000,OGLIAROLA,NEGATIVO,LEVERANO
"14,439","3,164",DLM MZZ,12/09/2013 00:00:00,OLIVO,40.28083333,17.93833333,CELLINA,NEGATIVO,LEVERANO
"14,440","3,165",DLM MZZ,12/09/2013 00:00:00,OLEANDRO,40.28083333,17.93833333,****,NEGATIVO,LEVERANO
"14,441","3,166",DLM MZZ,12/09/2013 00:00:00,OLEANDRO,40.27694444,17.93194444,****,NEGATIVO,NARDO'
"14,443","3,168",DLM MZZ,12/09/2013 00:00:00,OLIVO,40.27694444,17.93194444,CELLINA,NEGATIVO,NARDO'
"14,444","3,169",DLM MZZ,12/09/2013 00:00:00,OLIVO,40.27805556,17.92027778,CELLINA,NEGATIVO,NARDO'
"14,445","3,170",DLM MZZ,12/09/2013 00:00:00,OLEANDRO,40.27805556,17.92027778,****,NEGATIVO,NARDO'
"14,446","2,926",ARG CGN,12/06/2013 00:00:00,OLIVO,40.39888889,18.21361111,CELLINA,NEGATIVO,LECCE
"14,447","2,927",ARG CGN,12/06/2013 00:00:00,OLIVO,40.38277778,18.21833333,CELLINA,NEGATIVO,LECCE
"14,448","2,928",ARG CGN,12/06/2013 00:00:00,OLEANDRO,40.38277778,18.21833333,****,NEGATIVO,LECCE
"13,724","1,557",FDL PRS,11/25/2013 00:00:00,OLEANDRO,40.38888889,17.41750000,****,NEGATIVO,LIZZANO
"13,725","1,558",FDL PRS,11/25/2013 00:00:00,OLIVO,40.38888889,17.41750000,****,NEGATIVO,LIZZANO
"13,726","1,559",FDL PRS,11/25/2013 00:00:00,MALVA,40.38888889,17.41750000,****,NEGATIVO,LIZZANO
"13,727","1,560",FDL PRS,11/25/2013 00:00:00,MALVA,40.40277778,17.44861111,****,NEGATIVO,LIZZANO
"13,728","1,561",FDL PRS,11/25/2013 00:00:00,OLIVO,40.40277778,17.44861111,****,NEGATIVO,LIZZANO
"13,729","1,562",FDL PRS,11/25/2013 00:00:00,OLIVO,40.42555556,17.45055556,****,NEGATIVO,TARANTO
"13,730","1,563",FDL PRS,11/25/2013 00:00:00,MALVA,40.42555556,17.45055556,****,NEGATIVO,TARANTO
"13,731","1,564",FDL PRS,11/25/2013 00:00:00,MALVA,40.40583333,17.44611111,****,NEGATIVO,LIZZANO
"13,732","1,565",FDL PRS,11/25/2013 00:00:00,OLIVO,40.40583333,17.44611111,****,NEGATIVO,LIZZANO
"13,733","1,566",FDL PRS,11/25/2013 00:00:00,QUERCUS,40.40583333,17.44611111,****,NEGATIVO,LIZZANO
"13,734","1,567",FDL PRS,11/25/2013 00:00:00,OLIVO,40.40972222,17.43194444,****,NEGATIVO,LIZZANO
"13,736","1,569",FDL PRS,11/25/2013 00:00:00,OLIVO,40.42861111,17.41250000,****,NEGATIVO,TARANTO
"13,737","2,052",RNL ,11/27/2013 00:00:00,OLIVO,40.48527778,16.79472222,****,NEGATIVO,GINOSA
"13,738","2,053",RNL ,11/27/2013 00:00:00,MALVA,40.48527778,16.79472222,****,NEGATIVO,GINOSA
"13,739","2,054",RNL ,11/27/2013 00:00:00,SORGHETTO,40.48527778,16.79472222,****,NEGATIVO,GINOSA
"13,740","2,055",RNL ,11/27/2013 00:00:00,OLIVO,40.46805556,16.80750000,****,NEGATIVO,GINOSA
"13,741","2,056",RNL ,11/27/2013 00:00:00,OLEANDRO,40.46805556,16.80750000,****,NEGATIVO,GINOSA
"13,742","2,057",RNL ,11/27/2013 00:00:00,MALVA,40.46805556,16.80750000,****,NEGATIVO,GINOSA
"13,743","2,058",RNL ,11/27/2013 00:00:00,SORGHETTO,40.46805556,16.80750000,****,NEGATIVO,GINOSA
"13,744","2,059",RNL ,11/27/2013 00:00:00,OLIVO,40.47555556,16.82166667,****,NEGATIVO,GINOSA
"13,745","3,130",ARG VIN,12/09/2013 00:00:00,OLIVO,40.35138889,18.00083333,CELLINA,NEGATIVO,NOVOLI
"13,746","3,131",ARG VIN,12/09/2013 00:00:00,OLIVO,40.35722222,18.00666667,OGLIAROLA,NEGATIVO,NOVOLI
"13,747","3,132",ARG VIN,12/09/2013 00:00:00,OLIVO,40.36388889,18.01166667,CELLINA,NEGATIVO,NOVOLI
"13,748","3,133",ARG VIN,12/09/2013 00:00:00,OLIVO,40.36583333,18.01972222,CELLINA,NEGATIVO,NOVOLI
"13,750","3,135",ARG VIN,12/09/2013 00:00:00,OLEANDRO,40.37055556,18.02861111,****,NEGATIVO,NOVOLI
"13,751","2,907",ARG CGN,12/06/2013 00:00:00,OLIVO,40.40277778,18.13638889,CELLINA,NEGATIVO,SURBO
"13,752","2,908",ARG CGN,12/06/2013 00:00:00,OLEANDRO,40.40277778,18.13361111,****,NEGATIVO,SURBO
"13,753","2,909",ARG CGN,12/06/2013 00:00:00,OLIVO,40.41194444,18.13694444,CELLINA,NEGATIVO,SURBO
"13,754","2,910",ARG CGN,12/06/2013 00:00:00,OLIVO,40.42638889,18.13777778,CELLINA,NEGATIVO,SURBO
"13,755","2,911",ARG CGN,12/06/2013 00:00:00,OLIVO,40.43750000,18.14194444,OGLIAROLA,NEGATIVO,SURBO
"13,756","2,912",ARG CGN,12/06/2013 00:00:00,OLIVO,40.44444444,18.14638889,OGLIAROLA,NEGATIVO,SURBO
"12,927",800,MZZ MLE,11/22/2013 00:00:00,QUERCUS,40.33722222,17.77083333,****,NEGATIVO,AVETRANA
"12,928",801,MZZ MLE,11/22/2013 00:00:00,OLIVO,40.35750000,17.75500000,****,NEGATIVO,AVETRANA
"12,929",802,MZZ MLE,11/22/2013 00:00:00,MALVA,40.35750000,17.75500000,****,NEGATIVO,AVETRANA
"12,930",803,MZZ MLE,11/22/2013 00:00:00,MALVA,40.36666667,17.79138889,****,NEGATIVO,AVETRANA
"12,931",804,MZZ MLE,11/22/2013 00:00:00,OLIVO,40.36666667,17.79138889,****,NEGATIVO,AVETRANA
"12,932",805,MZZ MLE,11/22/2013 00:00:00,OLIVO,40.38777778,17.79444444,****,NEGATIVO,AVETRANA
"12,933",806,MZZ MLE,11/22/2013 00:00:00,MALVA,40.38777778,17.79444444,****,NEGATIVO,AVETRANA
"12,934",807,MZZ MLE,11/22/2013 00:00:00,OLIVO,40.39611111,17.77166667,****,NEGATIVO,SAN PANCRAZIO SALENTINO
"12,936",809,MZZ MLE,11/22/2013 00:00:00,MALVA,40.40166667,17.73000000,****,NEGATIVO,ERCHIE
"12,937",810,MZZ MLE,11/22/2013 00:00:00,OLIVO,40.40166667,17.73000000,****,NEGATIVO,ERCHIE
"12,938",812,MZZ MLE,11/22/2013 00:00:00,MALVA,40.39000000,17.72583333,****,NEGATIVO,AVETRANA
"12,939",813,MZZ MLE,11/22/2013 00:00:00,OLIVO,40.36666667,17.72694444,****,NEGATIVO,AVETRANA
"12,940",814,MZZ MLE,11/22/2013 00:00:00,QUERCUS,40.36666667,17.72694444,****,NEGATIVO,AVETRANA
"12,941",815,MZZ MLE,11/22/2013 00:00:00,MALVA,40.36666667,17.72694444,****,NEGATIVO,AVETRANA
"12,942",816,MZZ MLE,11/22/2013 00:00:00,OLIVO,40.35611111,17.71055556,****,NEGATIVO,AVETRANA
"12,943",817,MZZ MLE,11/22/2013 00:00:00,MALVA,40.35611111,17.71055556,****,NEGATIVO,AVETRANA
"12,944",818,MZZ MLE,11/22/2013 00:00:00,MALVA,40.37000000,17.70305556,****,NEGATIVO,AVETRANA
"12,945",819,MZZ MLE,11/22/2013 00:00:00,OLIVO,40.37000000,17.70305556,****,NEGATIVO,AVETRANA
"12,946",820,MZZ MLE,11/22/2013 00:00:00,MALVA,40.39166667,17.67444444,****,NEGATIVO,MANDURIA
"12,947",821,MZZ MLE,11/22/2013 00:00:00,OLIVO,40.39166667,17.67444444,****,NEGATIVO,MANDURIA
"12,949","1,131",VIN,11/22/2013 00:00:00,OLIVO,40.68416667,17.83277778,****,NEGATIVO,BRINDISI
"12,950","1,132",VIN,11/22/2013 00:00:00,OLIVO,40.67833333,17.84166667,****,NEGATIVO,BRINDISI
"12,951","1,133",VIN,11/22/2013 00:00:00,MALVA,40.67833333,17.84166667,****,NEGATIVO,BRINDISI
"12,952","1,134",VIN,11/22/2013 00:00:00,OLEANDRO,40.67833333,17.86750000,****,NEGATIVO,BRINDISI
"12,953","1,135",VIN,11/22/2013 00:00:00,OLEANDRO,40.66250000,17.88194444,****,NEGATIVO,BRINDISI
"12,954","1,136",VIN,11/22/2013 00:00:00,QUERCUS,40.66194444,17.88388889,****,NEGATIVO,BRINDISI
"12,955","1,137",SPN SCH,11/22/2013 00:00:00,OLIVO,40.59444444,17.09055556,****,NEGATIVO,MASSAFRA
"12,956","1,138",SPN SCH,11/22/2013 00:00:00,MALVA,40.59444444,17.09055556,****,NEGATIVO,MASSAFRA
"12,957","1,139",SPN SCH,11/22/2013 00:00:00,OLEANDRO,40.60222222,17.06916667,****,NEGATIVO,PALAGIANO
"12,959","1,141",SPN SCH,11/22/2013 00:00:00,MALVA,40.60222222,17.06916667,****,NEGATIVO,PALAGIANO
"13,425","2,042",RNL ,11/27/2013 00:00:00,SORGHETTO,40.52972222,16.80250000,****,NEGATIVO,GINOSA
"13,426","2,043",RNL ,11/27/2013 00:00:00,OLIVO,40.54194444,16.79000000,****,NEGATIVO,GINOSA
"13,427","2,044",RNL ,11/27/2013 00:00:00,MALVA,40.54194444,16.79000000,****,NEGATIVO,GINOSA
"13,429","1,887",RNL ,11/26/2013 00:00:00,MALVA,40.44388889,16.84833333,****,NEGATIVO,GINOSA
"13,430","1,888",RNL ,11/26/2013 00:00:00,OLIVO,40.43416667,16.83277778,****,NEGATIVO,GINOSA
"13,431","1,889",RNL ,11/26/2013 00:00:00,OLEANDRO,40.43416667,16.83277778,****,NEGATIVO,GINOSA
"13,432","1,890",RNL ,11/26/2013 00:00:00,MALVA,40.43416667,16.83277778,****,NEGATIVO,GINOSA
"13,433","1,891",RNL ,11/26/2013 00:00:00,OLIVO,40.44916667,16.82333333,****,NEGATIVO,GINOSA
"13,434","1,892",RNL ,11/26/2013 00:00:00,OLEANDRO,40.44916667,16.82333333,****,NEGATIVO,GINOSA
"13,435","1,893",RNL ,11/26/2013 00:00:00,MALVA,40.44916667,16.82333333,****,NEGATIVO,GINOSA
"13,436","1,894",RNL ,11/26/2013 00:00:00,SORGHETTO,40.44916667,16.82333333,****,NEGATIVO,GINOSA
"13,437","1,895",RNL ,11/26/2013 00:00:00,OLIVO,40.46194444,16.80972222,****,NEGATIVO,GINOSA
"13,438","1,896",RNL ,11/26/2013 00:00:00,MALVA,40.46194444,16.80972222,****,NEGATIVO,GINOSA
"13,439","1,897",RNL ,11/26/2013 00:00:00,SORGHETTO,40.46194444,16.80972222,****,NEGATIVO,GINOSA
"13,440","1,898",RNL ,11/26/2013 00:00:00,OLIVO,40.46833333,16.79333333,****,NEGATIVO,GINOSA
"13,441","1,899",RNL ,11/26/2013 00:00:00,MALVA,40.46833333,16.79333333,****,NEGATIVO,GINOSA
"13,443","2,891",SUM VIN,12/06/2013 00:00:00,OLIVO,40.45555556,17.96972222,CELLINA,NEGATIVO,CAMPI SALENTINA
"13,444","2,892",SUM VIN,12/06/2013 00:00:00,OLIVO,40.44722222,17.98083333,CELLINA,NEGATIVO,CAMPI SALENTINA
"13,445","2,893",SUM VIN,12/06/2013 00:00:00,OLIVO,40.43638889,17.99027778,CELLINA,NEGATIVO,CAMPI SALENTINA
"13,446","2,894",SUM VIN,12/06/2013 00:00:00,OLIVO,40.42027778,18.00388889,CELLINA,NEGATIVO,CAMPI SALENTINA
"13,447","2,895",SUM VIN,12/06/2013 00:00:00,OLEANDRO,40.41222222,18.01222222,****,NEGATIVO,CAMPI SALENTINA
"13,448","2,896",SUM VIN,12/06/2013 00:00:00,OLIVO,40.40777778,18.00944444,CELLINA,NEGATIVO,CAMPI SALENTINA
"13,450","2,898",SUM VIN,12/06/2013 00:00:00,OLIVO,40.42388889,17.98055556,CELLINA,NEGATIVO,CAMPI SALENTINA
"13,451","2,899",SUM VIN,12/06/2013 00:00:00,OLIVO,40.42722222,17.97250000,CELLINA,NEGATIVO,CAMPI SALENTINA
"13,452","2,900",SUM VIN,12/06/2013 00:00:00,OLEANDRO,40.42722222,17.97250000,****,NEGATIVO,CAMPI SALENTINA
"13,453","2,901",SUM VIN,12/06/2013 00:00:00,OLIVO,40.44305556,17.94472222,CELLINA,NEGATIVO,GUAGNANO
"13,454","2,902",ARG CGN,12/06/2013 00:00:00,OLIVO,40.47694444,18.00611111,CELLINA,NEGATIVO,SAN PIETRO VERNOTICO
"13,455","2,903",ARG CGN,12/06/2013 00:00:00,OLIVO,40.44194444,18.11000000,CELLINA,NEGATIVO,LECCE
"13,456","2,904",ARG CGN,12/06/2013 00:00:00,OLIVO,40.43333333,18.11416667,CELLINA,NEGATIVO,LECCE
"13,457","2,905",ARG CGN,12/06/2013 00:00:00,OLIVO,40.43583333,18.12083333,CELLINA,NEGATIVO,SURBO
"14,450","2,930",ARG CGN,12/06/2013 00:00:00,OLEANDRO,40.37222222,18.18750000,****,NEGATIVO,LECCE
"14,451","2,931",ARG CGN,12/06/2013 00:00:00,OLIVO,40.37222222,18.18750000,CELLINA,NEGATIVO,LECCE
"14,452","2,932",ARG CGN,12/06/2013 00:00:00,OLIVO,40.38861111,18.20388889,CELLINA,NEGATIVO,LECCE
"14,453","2,933",ARG CGN,12/06/2013 00:00:00,OLIVO,40.39277778,18.21083333,CELLINA,NEGATIVO,LECCE
"14,454","2,934",ARG CGN,12/06/2013 00:00:00,OLEANDRO,40.39416667,18.21583333,****,NEGATIVO,LECCE
"14,455","2,935",ARG CGN,12/06/2013 00:00:00,OLIVO,40.39861111,18.22000000,CELLINA,NEGATIVO,LECCE
"14,456","2,936",ARG CGN,12/06/2013 00:00:00,OLIVO,40.40388889,18.22472222,OGLIAROLA,NEGATIVO,LECCE
"14,457","2,937",ARG CGN,12/06/2013 00:00:00,OLIVO,40.41388889,18.23555556,OGLIAROLA,NEGATIVO,LECCE
"14,458","2,938",ARG CGN,12/06/2013 00:00:00,OLIVO,40.41861111,18.24083333,CELLINA,NEGATIVO,LECCE
"14,459","2,939",ARG CGN,12/06/2013 00:00:00,OLEANDRO,40.43166667,18.24944444,****,NEGATIVO,LECCE
"14,461","2,941",DLM PIZ,12/06/2013 00:00:00,OLEANDRO,39.88166667,18.36583333,****,NEGATIVO,CORSANO
"14,462","2,942",DLM PIZ,12/06/2013 00:00:00,OLEANDRO,39.89472222,18.36000000,****,NEGATIVO,CORSANO
"14,463","2,337",DIA PIS,11/28/2013 00:00:00,SORGHETTO,40.80500000,17.39222222,****,NEGATIVO,FASANO
"14,464","2,338",DIA PIS,11/28/2013 00:00:00,MALVA,40.80500000,17.39222222,****,NEGATIVO,FASANO
"14,465","2,339",DIA PIS,11/28/2013 00:00:00,MANDORLO,40.80138889,17.39972222,****,NEGATIVO,FASANO
"14,466","2,340",DIA PIS,11/28/2013 00:00:00,OLEANDRO,40.80138889,17.39972222,****,NEGATIVO,FASANO
"14,467","2,341",DIA PIS,11/28/2013 00:00:00,OLIVO,40.80138889,17.39972222,****,NEGATIVO,FASANO
"14,468","2,342",DIA PIS,11/28/2013 00:00:00,OLIVO,40.77055556,17.44472222,****,NEGATIVO,CISTERNINO
"14,469","2,343",DIA PIS,11/28/2013 00:00:00,MANDORLO,40.77055556,17.44472222,****,NEGATIVO,CISTERNINO
